ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260204-002147,2026-02-04T05:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-002574,2026-02-04T05:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-003001,2026-02-04T05:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003428,2026-02-04T05:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-003855,2026-02-04T05:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-004282,2026-02-04T05:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-004709,2026-02-04T05:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260204-005136,2026-02-04T05:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.9,°C,NORMAL
RD-20260204-005563,2026-02-04T05:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,38.3,°C,NORMAL
RD-20260204-005990,2026-02-04T05:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,38.0,%,NORMAL
RD-20260204-006417,2026-02-04T05:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.5,%,NORMAL
RD-20260204-006844,2026-02-04T05:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.18,g,NORMAL
RD-20260204-007271,2026-02-04T05:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260204-000013,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-000440,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-000867,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-001294,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,3.20e-09,ratio,NORMAL
RD-20260204-001721,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,1.78e-09,ratio,NORMAL
RD-20260204-002148,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-002575,2026-02-04T06:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-003002,2026-02-04T06:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-003429,2026-02-04T06:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-003856,2026-02-04T06:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-004283,2026-02-04T06:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-004710,2026-02-04T06:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,38.1,°C,NORMAL
RD-20260204-005137,2026-02-04T06:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.1,°C,NORMAL
RD-20260204-005564,2026-02-04T06:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,38.6,°C,NORMAL
RD-20260204-005991,2026-02-04T06:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,36.5,%,NORMAL
RD-20260204-006418,2026-02-04T06:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.8,%,NORMAL
RD-20260204-006845,2026-02-04T06:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.15,g,NORMAL
RD-20260204-007272,2026-02-04T06:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260204-000014,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-000441,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-000868,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-001295,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,3.91e-09,ratio,NORMAL
RD-20260204-001722,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,2.17e-09,ratio,NORMAL
RD-20260204-002149,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-002576,2026-02-04T06:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003003,2026-02-04T06:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-003430,2026-02-04T06:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-003857,2026-02-04T06:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-004284,2026-02-04T06:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-004711,2026-02-04T06:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260204-005138,2026-02-04T06:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,36.8,°C,NORMAL
RD-20260204-005565,2026-02-04T06:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.2,°C,NORMAL
RD-20260204-005992,2026-02-04T06:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.6,%,NORMAL
RD-20260204-006419,2026-02-04T06:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.6,%,NORMAL
RD-20260204-006846,2026-02-04T06:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.17,g,NORMAL
RD-20260204-007273,2026-02-04T06:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260204-000015,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-000442,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.4,dBm,NORMAL
RD-20260204-000869,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-001296,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,4.71e-09,ratio,NORMAL
RD-20260204-001723,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,2.62e-09,ratio,NORMAL
RD-20260204-002150,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-002577,2026-02-04T07:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-003004,2026-02-04T07:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003431,2026-02-04T07:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-003858,2026-02-04T07:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-004285,2026-02-04T07:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004712,2026-02-04T07:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,38.3,°C,NORMAL
RD-20260204-005139,2026-02-04T07:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.7,°C,NORMAL
RD-20260204-005566,2026-02-04T07:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260204-005993,2026-02-04T07:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.6,%,NORMAL
RD-20260204-006420,2026-02-04T07:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.2,%,NORMAL
RD-20260204-006847,2026-02-04T07:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.16,g,NORMAL
RD-20260204-007274,2026-02-04T07:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260204-000016,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-000443,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.3,dBm,NORMAL
RD-20260204-000870,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-001297,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,5.59e-09,ratio,NORMAL
RD-20260204-001724,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,3.11e-09,ratio,NORMAL
RD-20260204-002151,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-002578,2026-02-04T07:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-003005,2026-02-04T07:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003432,2026-02-04T07:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-003859,2026-02-04T07:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-004286,2026-02-04T07:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-004713,2026-02-04T07:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260204-005140,2026-02-04T07:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.9,°C,NORMAL
RD-20260204-005567,2026-02-04T07:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260204-005994,2026-02-04T07:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.5,%,NORMAL
RD-20260204-006421,2026-02-04T07:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,40.8,%,NORMAL
RD-20260204-006848,2026-02-04T07:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.16,g,NORMAL
RD-20260204-007275,2026-02-04T07:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260204-000017,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-000444,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-000871,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.9,dBm,NORMAL
RD-20260204-001298,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,6.57e-09,ratio,NORMAL
RD-20260204-001725,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,3.65e-09,ratio,NORMAL
RD-20260204-002152,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-002579,2026-02-04T08:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-003006,2026-02-04T08:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-003433,2026-02-04T08:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-003860,2026-02-04T08:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004287,2026-02-04T08:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-004714,2026-02-04T08:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260204-005141,2026-02-04T08:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.9,°C,NORMAL
RD-20260204-005568,2026-02-04T08:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260204-005995,2026-02-04T08:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.5,%,NORMAL
RD-20260204-006422,2026-02-04T08:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.3,%,NORMAL
RD-20260204-006849,2026-02-04T08:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.17,g,NORMAL
RD-20260204-007276,2026-02-04T08:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260204-000018,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-000445,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-000872,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-001299,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,7.65e-09,ratio,NORMAL
RD-20260204-001726,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,4.25e-09,ratio,NORMAL
RD-20260204-002153,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-002580,2026-02-04T08:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-003007,2026-02-04T08:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003434,2026-02-04T08:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-003861,2026-02-04T08:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004288,2026-02-04T08:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-004715,2026-02-04T08:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.9,°C,NORMAL
RD-20260204-005142,2026-02-04T08:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.9,°C,NORMAL
RD-20260204-005569,2026-02-04T08:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.2,°C,NORMAL
RD-20260204-005996,2026-02-04T08:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.6,%,NORMAL
RD-20260204-006423,2026-02-04T08:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.6,%,NORMAL
RD-20260204-006850,2026-02-04T08:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.14,g,NORMAL
RD-20260204-007277,2026-02-04T08:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260204-000019,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-000446,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-000873,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-001300,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,8.82e-09,ratio,NORMAL
RD-20260204-001727,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,4.90e-09,ratio,NORMAL
RD-20260204-002154,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-002581,2026-02-04T09:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-003008,2026-02-04T09:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-003435,2026-02-04T09:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-003862,2026-02-04T09:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-004289,2026-02-04T09:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-004716,2026-02-04T09:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260204-005143,2026-02-04T09:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.4,°C,NORMAL
RD-20260204-005570,2026-02-04T09:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260204-005997,2026-02-04T09:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,38.1,%,NORMAL
RD-20260204-006424,2026-02-04T09:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.6,%,NORMAL
RD-20260204-006851,2026-02-04T09:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.18,g,NORMAL
RD-20260204-007278,2026-02-04T09:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260204-000020,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-000447,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260204-000874,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-001301,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.01e-08,ratio,NORMAL
RD-20260204-001728,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.61e-09,ratio,NORMAL
RD-20260204-002155,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-002582,2026-02-04T09:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-003009,2026-02-04T09:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-003436,2026-02-04T09:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-003863,2026-02-04T09:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-004290,2026-02-04T09:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-004717,2026-02-04T09:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260204-005144,2026-02-04T09:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.7,°C,NORMAL
RD-20260204-005571,2026-02-04T09:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.2,°C,NORMAL
RD-20260204-005998,2026-02-04T09:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.7,%,NORMAL
RD-20260204-006425,2026-02-04T09:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,42.0,%,NORMAL
RD-20260204-006852,2026-02-04T09:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.19,g,NORMAL
RD-20260204-007279,2026-02-04T09:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260204-000021,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-000448,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-000875,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-001302,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.15e-08,ratio,NORMAL
RD-20260204-001729,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,6.38e-09,ratio,NORMAL
RD-20260204-002156,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-002583,2026-02-04T10:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003010,2026-02-04T10:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-003437,2026-02-04T10:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-003864,2026-02-04T10:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-004291,2026-02-04T10:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-004718,2026-02-04T10:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260204-005145,2026-02-04T10:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.2,°C,NORMAL
RD-20260204-005572,2026-02-04T10:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.7,°C,NORMAL
RD-20260204-005999,2026-02-04T10:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.0,%,NORMAL
RD-20260204-006426,2026-02-04T10:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.6,%,NORMAL
RD-20260204-006853,2026-02-04T10:00:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.16,g,NORMAL
RD-20260204-007280,2026-02-04T10:00:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.15,g,NORMAL
RD-20260204-000022,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-000449,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260204-000876,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.8,dBm,NORMAL
RD-20260204-001303,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.30e-08,ratio,NORMAL
RD-20260204-001730,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,7.21e-09,ratio,NORMAL
RD-20260204-002157,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-002584,2026-02-04T10:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-003011,2026-02-04T10:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-003438,2026-02-04T10:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-003865,2026-02-04T10:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-004292,2026-02-04T10:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-004719,2026-02-04T10:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.9,°C,NORMAL
RD-20260204-005146,2026-02-04T10:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260204-005573,2026-02-04T10:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.5,°C,NORMAL
RD-20260204-006000,2026-02-04T10:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.5,%,NORMAL
RD-20260204-006427,2026-02-04T10:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.0,%,NORMAL
RD-20260204-006854,2026-02-04T10:30:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.16,g,NORMAL
RD-20260204-007281,2026-02-04T10:30:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260204-000023,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-000450,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-000877,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-001304,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,1.46e-08,ratio,NORMAL
RD-20260204-001731,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,8.09e-09,ratio,NORMAL
RD-20260204-002158,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260204-002585,2026-02-04T11:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-003012,2026-02-04T11:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-003439,2026-02-04T11:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-003866,2026-02-04T11:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-004293,2026-02-04T11:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
