LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-MEL-FIBRE-01,2026-02-04T22:50:00.000Z,53.5,-3.0,5.584e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T22:55:00.000Z,54.6,-3.3,7.983e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:00:00.000Z,58.9,-3.3,9.343e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:05:00.000Z,53.4,-2.9,8.384e-12,4.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:10:00.000Z,51.8,-3.3,3.109e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:15:00.000Z,51.5,-2.7,9.335e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:20:00.000Z,55.7,-3.1,7.149e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:25:00.000Z,50.5,-3.3,4.58e-13,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:30:00.000Z,54.0,-3.4,8.217e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:35:00.000Z,58.2,-3.0,9.07e-13,7.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:40:00.000Z,53.2,-2.6,5.51e-13,6.4
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:45:00.000Z,59.7,-2.9,6.986e-12,5.1
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:50:00.000Z,51.5,-2.9,6.874e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:55:00.000Z,53.4,-3.2,7.96e-13,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:00:00.000Z,53.7,-3.1,8.85e-13,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:05:00.000Z,55.1,-2.7,9.414e-12,7.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:10:00.000Z,50.8,-3.4,2.502e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:15:00.000Z,59.7,-3.2,2.23e-13,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:20:00.000Z,52.2,-2.8,6.116e-12,5.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:25:00.000Z,57.6,-3.4,7.132e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:30:00.000Z,53.3,-3.0,7.567e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:35:00.000Z,59.5,-2.6,3.929e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:40:00.000Z,51.7,-3.0,6.499e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:45:00.000Z,54.1,-3.5,7.841e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:50:00.000Z,54.1,-2.7,7.54e-13,6.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:55:00.000Z,55.4,-3.1,9.485e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:00:00.000Z,53.2,-3.5,7.793e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:05:00.000Z,59.4,-3.2,2.899e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:10:00.000Z,56.1,-2.8,5.015e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:15:00.000Z,56.5,-2.9,4.611e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:20:00.000Z,51.9,-3.3,9.644e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:25:00.000Z,59.3,-3.5,7.657e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:30:00.000Z,50.4,-2.6,7.655e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:35:00.000Z,51.0,-3.4,2.173e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:40:00.000Z,58.3,-3.0,5.577e-12,6.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:45:00.000Z,52.1,-3.2,9.738e-12,5.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:50:00.000Z,51.1,-2.6,5.553e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:55:00.000Z,59.7,-3.0,5.361e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:00:00.000Z,55.3,-2.8,9.327e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:05:00.000Z,50.5,-3.1,3.61e-13,6.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:10:00.000Z,53.3,-3.1,5.572e-12,7.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:15:00.000Z,53.8,-3.3,3.52e-13,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:20:00.000Z,51.6,-3.0,8.243e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:25:00.000Z,59.8,-3.4,6.691e-12,7.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:30:00.000Z,54.5,-2.9,4.586e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:35:00.000Z,52.8,-3.0,2.241e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:40:00.000Z,57.8,-2.5,2.227e-12,7.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:45:00.000Z,56.0,-2.5,5.209e-12,6.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:50:00.000Z,56.3,-2.9,1.041e-12,5.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T02:55:00.000Z,59.8,-2.9,2.052e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:00:00.000Z,50.8,-3.1,2.642e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:05:00.000Z,54.3,-3.0,7.235e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:10:00.000Z,50.7,-2.9,7.631e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:15:00.000Z,50.8,-3.2,4.317e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:20:00.000Z,56.1,-3.1,4.028e-12,8.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:25:00.000Z,52.5,-2.7,5.043e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:30:00.000Z,56.6,-3.3,9.321e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:35:00.000Z,50.3,-3.2,8.351e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:40:00.000Z,53.3,-2.7,2.41e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:45:00.000Z,54.8,-2.7,1.94e-13,4.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:50:00.000Z,53.8,-2.8,4.816e-12,6.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T03:55:00.000Z,51.6,-3.1,3.718e-12,6.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:00:00.000Z,56.7,-3.5,1.044e-12,5.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:05:00.000Z,50.6,-2.5,9.553e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:10:00.000Z,53.2,-2.8,9.968e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:15:00.000Z,59.9,-3.0,7.446e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:20:00.000Z,55.6,-2.6,8.431e-12,6.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:25:00.000Z,55.0,-2.9,2.377e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:30:00.000Z,51.4,-3.1,3.923e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:35:00.000Z,58.0,-2.7,2.495e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:40:00.000Z,56.7,-3.5,5.807e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:45:00.000Z,53.1,-2.9,6.188e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:50:00.000Z,50.2,-2.8,7.142e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T04:55:00.000Z,59.9,-2.9,6.442e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:00:00.000Z,52.7,-2.7,1.535e-12,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:05:00.000Z,56.9,-3.1,5.223e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:10:00.000Z,51.6,-3.2,4.529e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:15:00.000Z,54.0,-3.5,1.283e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:20:00.000Z,52.2,-2.5,3.99e-13,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:25:00.000Z,54.7,-2.6,9.756e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:30:00.000Z,53.6,-2.8,5.191e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:35:00.000Z,58.3,-3.4,5.171e-12,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:40:00.000Z,57.7,-3.0,9.083e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:45:00.000Z,54.1,-3.1,7.099e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:50:00.000Z,58.5,-3.3,1.28e-12,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T05:55:00.000Z,52.9,-3.2,6.353e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:00:00.000Z,55.6,-2.7,4.169e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:05:00.000Z,54.7,-2.9,8.293e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:10:00.000Z,58.6,-3.2,3.036e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:15:00.000Z,51.6,-2.5,6.944e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:20:00.000Z,55.4,-2.7,1.922e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:25:00.000Z,58.7,-3.3,7.77e-13,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:30:00.000Z,52.3,-3.4,8.357e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:35:00.000Z,55.3,-2.8,3.809e-12,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:40:00.000Z,55.9,-3.4,2.643e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:45:00.000Z,57.6,-2.8,4.094e-12,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:50:00.000Z,50.2,-3.0,7.827e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T06:55:00.000Z,55.0,-2.7,1.25e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:00:00.000Z,55.8,-2.7,1.261e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:05:00.000Z,59.5,-2.5,6.769e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:10:00.000Z,53.0,-3.0,5.606e-12,6.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:15:00.000Z,52.1,-3.4,4.62e-13,5.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:20:00.000Z,52.8,-3.3,7.07e-13,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:25:00.000Z,59.4,-2.5,5.628e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:30:00.000Z,50.1,-2.5,9.217e-12,6.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:35:00.000Z,52.3,-3.2,1.167e-12,7.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:40:00.000Z,56.7,-3.2,4.51e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:45:00.000Z,54.1,-2.9,2.756e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:50:00.000Z,60.0,-3.1,1.01e-12,6.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T07:55:00.000Z,55.0,-3.0,7.01e-13,4.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:00:00.000Z,52.6,-2.7,7.632e-12,5.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:05:00.000Z,53.1,-3.4,7.648e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:10:00.000Z,56.6,-3.0,2.695e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:15:00.000Z,57.3,-3.5,2.156e-12,8.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:20:00.000Z,54.5,-3.2,6.278e-12,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:25:00.000Z,59.7,-3.1,6.047e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:30:00.000Z,56.1,-2.8,3.938e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:35:00.000Z,56.1,-3.4,8.16e-12,5.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:40:00.000Z,53.0,-3.5,3.859e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:45:00.000Z,54.3,-2.7,3.512e-12,7.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:50:00.000Z,57.0,-2.9,3.483e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T08:55:00.000Z,54.0,-3.4,8.367e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:00:00.000Z,60.0,-2.9,6.444e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:05:00.000Z,57.9,-3.3,2.266e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:10:00.000Z,59.3,-3.5,2.816e-12,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:15:00.000Z,55.2,-3.0,3.01e-12,6.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:20:00.000Z,57.7,-2.9,8.165e-12,6.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:25:00.000Z,55.1,-3.0,4.678e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:30:00.000Z,52.5,-2.7,2.63e-13,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:35:00.000Z,58.9,-2.7,4.9e-14,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:40:00.000Z,54.9,-2.5,8.618e-12,6.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:45:00.000Z,53.1,-2.6,5.959e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:50:00.000Z,58.2,-2.6,4.447e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T09:55:00.000Z,59.3,-3.4,1.075e-12,6.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:00:00.000Z,54.2,-3.4,3.75e-13,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:05:00.000Z,51.7,-3.4,2.873e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:10:00.000Z,59.7,-3.1,8.494e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:15:00.000Z,52.8,-3.3,6.659e-12,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:20:00.000Z,56.6,-2.8,9.849e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:25:00.000Z,53.7,-3.3,5.68e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:30:00.000Z,57.8,-3.5,2.119e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:35:00.000Z,52.4,-3.5,9.369e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:40:00.000Z,56.2,-2.7,5.84e-12,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:45:00.000Z,54.0,-3.2,7.196e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:50:00.000Z,59.6,-2.9,6.479e-12,5.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T10:55:00.000Z,51.0,-3.0,9.616e-12,7.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:00:00.000Z,57.6,-2.8,1.556e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:05:00.000Z,57.2,-3.3,9.183e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:10:00.000Z,58.1,-2.7,8.46e-12,5.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:15:00.000Z,53.3,-2.8,8.358e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:20:00.000Z,54.8,-2.7,5.539e-12,6.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:25:00.000Z,52.6,-3.4,9.255e-12,5.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:30:00.000Z,55.8,-2.7,8.947e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:35:00.000Z,56.1,-3.1,3.43e-13,4.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:40:00.000Z,53.6,-2.9,4.782e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:45:00.000Z,53.2,-2.9,1.193e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:50:00.000Z,53.9,-3.2,3.938e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T11:55:00.000Z,55.6,-3.3,8.77e-12,7.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:00:00.000Z,53.9,-3.1,8.198e-12,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:05:00.000Z,56.0,-3.5,9.387e-12,6.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:10:00.000Z,56.3,-3.2,4.865e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:15:00.000Z,52.3,-2.8,2.513e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:20:00.000Z,57.0,-2.5,7.246e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:25:00.000Z,54.0,-2.8,9.649e-12,5.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:30:00.000Z,51.3,-2.7,6.488e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:35:00.000Z,56.2,-3.3,9.849e-12,4.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:40:00.000Z,56.7,-2.7,7.965e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:45:00.000Z,57.7,-3.4,8.182e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:50:00.000Z,54.2,-2.7,4.602e-12,6.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T12:55:00.000Z,57.9,-2.5,7.472e-12,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:00:00.000Z,50.8,-2.6,8.556e-12,4.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:05:00.000Z,56.7,-2.9,1.408e-12,7.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:10:00.000Z,55.3,-3.2,9.715e-12,7.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:15:00.000Z,56.2,-2.7,6.869e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:20:00.000Z,57.1,-2.9,4.055e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:25:00.000Z,56.7,-3.3,6.23e-13,6.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:30:00.000Z,55.3,-3.0,8.891e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:35:00.000Z,59.5,-3.3,9.919e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:40:00.000Z,59.4,-2.5,7.249e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:45:00.000Z,51.4,-2.5,7.723e-12,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:50:00.000Z,51.4,-3.4,4.113e-12,7.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T13:55:00.000Z,55.3,-2.5,8.221e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:00:00.000Z,53.8,-2.9,6.278e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:05:00.000Z,58.3,-3.3,4.14e-12,7.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:10:00.000Z,56.9,-3.1,2.395e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:15:00.000Z,53.2,-2.9,5.915e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:20:00.000Z,54.6,-3.2,8.368e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:25:00.000Z,57.8,-2.8,7.133e-12,6.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:30:00.000Z,56.6,-2.5,1.408e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:35:00.000Z,51.5,-2.6,8.052e-12,7.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:40:00.000Z,59.1,-3.3,8.882e-12,5.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:45:00.000Z,55.8,-2.9,6.25e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:50:00.000Z,58.6,-2.6,3.137e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T14:55:00.000Z,54.1,-3.2,3.02e-12,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:00:00.000Z,57.6,-3.3,9.219e-12,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:05:00.000Z,57.7,-2.8,4.356e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:10:00.000Z,59.7,-3.4,3.098e-12,7.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:15:00.000Z,52.2,-3.1,2.53e-13,6.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:20:00.000Z,50.2,-2.9,4.794e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:25:00.000Z,53.2,-3.2,6.751e-12,7.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:30:00.000Z,50.6,-2.9,3.893e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:35:00.000Z,57.8,-3.0,9.291e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:40:00.000Z,59.2,-2.9,6.884e-12,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:45:00.000Z,57.3,-2.5,9.538e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:50:00.000Z,51.2,-3.3,7.248e-12,5.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T15:55:00.000Z,57.2,-3.3,1.911e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:00:00.000Z,50.7,-2.7,1.76e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:05:00.000Z,56.6,-2.9,9.514e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:10:00.000Z,52.3,-3.0,9.17e-12,6.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:15:00.000Z,56.0,-3.1,4.894e-12,6.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:20:00.000Z,57.6,-3.4,9.617e-12,7.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:25:00.000Z,52.5,-3.0,6.825e-12,4.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:30:00.000Z,54.8,-3.3,3.921e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:35:00.000Z,50.1,-2.8,4.263e-12,7.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:40:00.000Z,53.9,-2.8,8.63e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:45:00.000Z,51.6,-2.6,2.924e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:50:00.000Z,52.1,-3.5,1.54e-13,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T16:55:00.000Z,54.0,-3.3,7.434e-12,6.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:00:00.000Z,51.5,-2.5,6.287e-12,8.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:05:00.000Z,55.6,-3.0,2.239e-12,7.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:10:00.000Z,58.6,-2.7,4.03e-13,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:15:00.000Z,57.2,-3.0,8.41e-13,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:20:00.000Z,52.3,-3.1,3.538e-12,7.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:25:00.000Z,55.4,-3.4,3.7e-14,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:30:00.000Z,50.6,-3.1,2.35e-13,5.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:35:00.000Z,55.4,-3.2,6.737e-12,5.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:40:00.000Z,57.2,-3.0,6.985e-12,7.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:45:00.000Z,52.1,-3.1,6.72e-13,6.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:50:00.000Z,57.3,-3.1,9.23e-13,6.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T17:55:00.000Z,50.2,-3.1,8.17e-13,6.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:00:00.000Z,56.2,-2.8,7.688e-12,6.8
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:05:00.000Z,51.3,-2.6,2.088e-12,4.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:10:00.000Z,52.1,-3.5,4.523e-12,4.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:15:00.000Z,53.2,-3.3,6.545e-12,4.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:20:00.000Z,57.1,-3.3,2.724e-12,4.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:25:00.000Z,58.2,-3.2,9.958e-12,5.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:30:00.000Z,52.0,-3.4,4.353e-12,6.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:35:00.000Z,58.5,-2.9,8.646e-12,4.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:40:00.000Z,54.2,-3.1,1.248e-12,7.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:45:00.000Z,57.8,-2.9,8.363e-12,5.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:50:00.000Z,56.8,-3.5,2.071e-12,4.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T18:55:00.000Z,53.7,-2.6,6.52e-13,4.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:00:00.000Z,51.0,-3.1,5.807e-12,4.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T19:05:00.000Z,56.9,-3.2,7.89e-12,5.3
